outer_fold_id,inner_fold_id,augmented_sample_id,source_sample_id,user_id,label,source_video_path,brightness,contrast,motion_blur_kernel,frame_dropout_rate,crop_translation_x,crop_translation_y
1,1,20260711_201526_9elfv0__outer01__inner01__aug01,20260711_201526_9elfv0,user3,অ,output/user3/অ/অ_20260711_201526_9elfv0.mp4,0.880332,0.898006,3,0.088691,0.048695,-0.023088
1,1,20260711_201526_9elfv0__outer01__inner01__aug02,20260711_201526_9elfv0,user3,অ,output/user3/অ/অ_20260711_201526_9elfv0.mp4,0.902194,0.919605,3,0.003886,-0.045193,0.035716
1,1,20260711_201526_9elfv0__outer01__inner01__aug03,20260711_201526_9elfv0,user3,অ,output/user3/অ/অ_20260711_201526_9elfv0.mp4,1.042038,1.089178,3,0.014563,-0.026147,-0.000518
1,1,20260711_201609_iv7642__outer01__inner01__aug01,20260711_201609_iv7642,user3,অ,output/user3/অ/অ_20260711_201609_iv7642.mp4,0.940156,0.934308,3,0.061044,-0.037922,0.032357
1,1,20260711_201609_iv7642__outer01__inner01__aug02,20260711_201609_iv7642,user3,অ,output/user3/অ/অ_20260711_201609_iv7642.mp4,0.88939,1.03141,5,0.054265,-0.016346,0.048797
1,1,20260711_201609_iv7642__outer01__inner01__aug03,20260711_201609_iv7642,user3,অ,output/user3/অ/অ_20260711_201609_iv7642.mp4,0.969366,1.075375,5,0.0927,0.025009,-0.017184
1,1,20260711_201811_0znu6g__outer01__inner01__aug01,20260711_201811_0znu6g,user3,অ,output/user3/অ/অ_20260711_201811_0znu6g.mp4,0.965214,0.942741,5,0.018311,-0.01264,0.03312
1,1,20260711_201811_0znu6g__outer01__inner01__aug02,20260711_201811_0znu6g,user3,অ,output/user3/অ/অ_20260711_201811_0znu6g.mp4,0.939017,0.867742,5,0.088942,0.019512,0.011093
1,1,20260711_201811_0znu6g__outer01__inner01__aug03,20260711_201811_0znu6g,user3,অ,output/user3/অ/অ_20260711_201811_0znu6g.mp4,1.020309,1.054008,3,0.023355,0.00408,0.012955
1,1,20260711_201916_nc9ara__outer01__inner01__aug01,20260711_201916_nc9ara,user3,অ,output/user3/অ/অ_20260711_201916_nc9ara.mp4,1.014442,1.052658,3,0.046159,0.016896,0.029913
1,1,20260711_201916_nc9ara__outer01__inner01__aug02,20260711_201916_nc9ara,user3,অ,output/user3/অ/অ_20260711_201916_nc9ara.mp4,0.90054,0.983208,3,0.011241,-0.010867,0.034148
1,1,20260711_201916_nc9ara__outer01__inner01__aug03,20260711_201916_nc9ara,user3,অ,output/user3/অ/অ_20260711_201916_nc9ara.mp4,0.870589,1.106069,5,0.014592,0.002418,0.049414
1,1,20260711_201953_sai9ew__outer01__inner01__aug01,20260711_201953_sai9ew,user3,অ,output/user3/অ/অ_20260711_201953_sai9ew.mp4,0.88931,0.983923,3,0.002242,-0.022604,-0.036337
1,1,20260711_201953_sai9ew__outer01__inner01__aug02,20260711_201953_sai9ew,user3,অ,output/user3/অ/অ_20260711_201953_sai9ew.mp4,1.041103,0.854814,3,0.092132,-0.007774,-0.005602
1,1,20260711_201953_sai9ew__outer01__inner01__aug03,20260711_201953_sai9ew,user3,অ,output/user3/অ/অ_20260711_201953_sai9ew.mp4,0.962588,1.081197,5,0.057143,-0.034891,-0.049387
1,1,20260711_202025_bntr0i__outer01__inner01__aug01,20260711_202025_bntr0i,user3,অ,output/user3/অ/অ_20260711_202025_bntr0i.mp4,1.091673,1.064248,3,0.085135,0.032931,-0.010177
1,1,20260711_202025_bntr0i__outer01__inner01__aug02,20260711_202025_bntr0i,user3,অ,output/user3/অ/অ_20260711_202025_bntr0i.mp4,1.084339,0.968153,3,0.019838,-0.031697,-0.047661
1,1,20260711_202025_bntr0i__outer01__inner01__aug03,20260711_202025_bntr0i,user3,অ,output/user3/অ/অ_20260711_202025_bntr0i.mp4,1.039585,0.870364,3,0.035814,0.011419,0.04626
1,1,20260711_202714_mwa7m1__outer01__inner01__aug01,20260711_202714_mwa7m1,user3,অ,output/user3/অ/অ_20260711_202714_mwa7m1.mp4,0.959858,0.854032,5,0.044681,-0.032801,-0.035029
1,1,20260711_202714_mwa7m1__outer01__inner01__aug02,20260711_202714_mwa7m1,user3,অ,output/user3/অ/অ_20260711_202714_mwa7m1.mp4,1.046873,1.026333,5,0.071196,-0.013444,-0.025944
1,1,20260711_202714_mwa7m1__outer01__inner01__aug03,20260711_202714_mwa7m1,user3,অ,output/user3/অ/অ_20260711_202714_mwa7m1.mp4,0.997495,1.069476,5,0.013842,-0.024437,0.018765
1,1,20260711_202846_kmy51g__outer01__inner01__aug01,20260711_202846_kmy51g,user3,অ,output/user3/অ/অ_20260711_202846_kmy51g.mp4,0.875249,1.063831,5,0.008865,-0.022917,0.003483
1,1,20260711_202846_kmy51g__outer01__inner01__aug02,20260711_202846_kmy51g,user3,অ,output/user3/অ/অ_20260711_202846_kmy51g.mp4,0.93714,0.923714,5,0.056242,-0.029961,0.043653
1,1,20260711_202846_kmy51g__outer01__inner01__aug03,20260711_202846_kmy51g,user3,অ,output/user3/অ/অ_20260711_202846_kmy51g.mp4,1.045205,0.87397,3,0.073847,0.023853,0.020325
1,1,20260711_203013_i4o0om__outer01__inner01__aug01,20260711_203013_i4o0om,user3,অ,output/user3/অ/অ_20260711_203013_i4o0om.mp4,1.088292,1.115288,5,0.086838,-0.024844,-0.042763
1,1,20260711_203013_i4o0om__outer01__inner01__aug02,20260711_203013_i4o0om,user3,অ,output/user3/অ/অ_20260711_203013_i4o0om.mp4,1.13486,0.979864,3,0.095075,-0.027745,-0.031578
1,1,20260711_203013_i4o0om__outer01__inner01__aug03,20260711_203013_i4o0om,user3,অ,output/user3/অ/অ_20260711_203013_i4o0om.mp4,0.939917,1.119232,3,0.051087,0.019287,0.022757
1,1,20260711_203112_15gnzj__outer01__inner01__aug01,20260711_203112_15gnzj,user3,অ,output/user3/অ/অ_20260711_203112_15gnzj.mp4,1.030256,0.883084,3,0.020105,-0.015487,0.038017
1,1,20260711_203112_15gnzj__outer01__inner01__aug02,20260711_203112_15gnzj,user3,অ,output/user3/অ/অ_20260711_203112_15gnzj.mp4,0.995663,1.061023,5,0.010687,0.004312,0.016965
1,1,20260711_203112_15gnzj__outer01__inner01__aug03,20260711_203112_15gnzj,user3,অ,output/user3/অ/অ_20260711_203112_15gnzj.mp4,0.886169,0.900424,3,0.010938,-0.027526,0.040189
1,1,20260711_205524_jbk5pv__outer01__inner01__aug01,20260711_205524_jbk5pv,user3,আ,output/user3/আ/আ_20260711_205524_jbk5pv.mp4,0.890029,0.95811,3,0.06395,-0.038122,-0.049481
1,1,20260711_205524_jbk5pv__outer01__inner01__aug02,20260711_205524_jbk5pv,user3,আ,output/user3/আ/আ_20260711_205524_jbk5pv.mp4,0.940048,1.137685,5,0.005212,-0.032022,0.034536
1,1,20260711_205524_jbk5pv__outer01__inner01__aug03,20260711_205524_jbk5pv,user3,আ,output/user3/আ/আ_20260711_205524_jbk5pv.mp4,0.868439,0.998582,5,0.002172,-0.042479,0.042196
1,1,20260711_205559_azslan__outer01__inner01__aug01,20260711_205559_azslan,user3,আ,output/user3/আ/আ_20260711_205559_azslan.mp4,1.104763,0.862111,5,0.070656,-0.046015,-0.033523
1,1,20260711_205559_azslan__outer01__inner01__aug02,20260711_205559_azslan,user3,আ,output/user3/আ/আ_20260711_205559_azslan.mp4,0.975265,0.999545,5,0.073552,0.023184,-0.032982
1,1,20260711_205559_azslan__outer01__inner01__aug03,20260711_205559_azslan,user3,আ,output/user3/আ/আ_20260711_205559_azslan.mp4,0.973528,1.142982,3,0.028645,-0.002454,0.035606
1,1,20260711_205630_gydvnp__outer01__inner01__aug01,20260711_205630_gydvnp,user3,আ,output/user3/আ/আ_20260711_205630_gydvnp.mp4,1.149979,0.989809,3,0.061317,0.014859,0.031539
1,1,20260711_205630_gydvnp__outer01__inner01__aug02,20260711_205630_gydvnp,user3,আ,output/user3/আ/আ_20260711_205630_gydvnp.mp4,1.090815,0.891017,3,0.008159,-0.01606,-0.0056
1,1,20260711_205630_gydvnp__outer01__inner01__aug03,20260711_205630_gydvnp,user3,আ,output/user3/আ/আ_20260711_205630_gydvnp.mp4,1.079079,1.036231,3,0.035625,0.042198,0.032665
1,1,20260711_205707_n57400__outer01__inner01__aug01,20260711_205707_n57400,user3,আ,output/user3/আ/আ_20260711_205707_n57400.mp4,0.906151,1.066551,3,0.002999,0.038626,-0.023679
1,1,20260711_205707_n57400__outer01__inner01__aug02,20260711_205707_n57400,user3,আ,output/user3/আ/আ_20260711_205707_n57400.mp4,1.029555,0.993505,3,0.026841,0.007444,0.041332
1,1,20260711_205707_n57400__outer01__inner01__aug03,20260711_205707_n57400,user3,আ,output/user3/আ/আ_20260711_205707_n57400.mp4,0.99445,1.12427,5,0.092735,0.009703,0.046195
1,1,20260711_205748_usnulf__outer01__inner01__aug01,20260711_205748_usnulf,user3,আ,output/user3/আ/আ_20260711_205748_usnulf.mp4,1.107083,1.118066,3,0.089136,0.014046,0.031371
1,1,20260711_205748_usnulf__outer01__inner01__aug02,20260711_205748_usnulf,user3,আ,output/user3/আ/আ_20260711_205748_usnulf.mp4,0.924637,1.055076,5,0.015273,-0.045147,-0.027079
1,1,20260711_205748_usnulf__outer01__inner01__aug03,20260711_205748_usnulf,user3,আ,output/user3/আ/আ_20260711_205748_usnulf.mp4,0.858756,1.035488,5,0.018341,0.048984,-0.004533
1,1,20260711_211455_ab7vb3__outer01__inner01__aug01,20260711_211455_ab7vb3,user4,অ,output/user4/অ/অ_20260711_211455_ab7vb3.mp4,1.040673,0.977043,3,0.087026,-0.018019,-0.021763
1,1,20260711_211455_ab7vb3__outer01__inner01__aug02,20260711_211455_ab7vb3,user4,অ,output/user4/অ/অ_20260711_211455_ab7vb3.mp4,0.912203,1.128139,3,0.078899,0.017387,0.01658
1,1,20260711_211455_ab7vb3__outer01__inner01__aug03,20260711_211455_ab7vb3,user4,অ,output/user4/অ/অ_20260711_211455_ab7vb3.mp4,0.925845,1.146839,3,0.090637,-0.023751,0.016489
1,1,20260711_214733_y28o8p__outer01__inner01__aug01,20260711_214733_y28o8p,user4,অ,output/user4/অ/অ_20260711_214733_y28o8p.mp4,1.055428,0.976104,5,0.046881,-0.014121,0.010782
1,1,20260711_214733_y28o8p__outer01__inner01__aug02,20260711_214733_y28o8p,user4,অ,output/user4/অ/অ_20260711_214733_y28o8p.mp4,0.93572,1.022393,5,0.067075,-0.035116,-0.003537
1,1,20260711_214733_y28o8p__outer01__inner01__aug03,20260711_214733_y28o8p,user4,অ,output/user4/অ/অ_20260711_214733_y28o8p.mp4,0.903735,1.113232,5,0.092087,0.029918,0.026396
1,1,20260711_214747_h8ad4n__outer01__inner01__aug01,20260711_214747_h8ad4n,user4,অ,output/user4/অ/অ_20260711_214747_h8ad4n.mp4,1.084738,1.132852,3,0.044419,-0.039688,0.026858
1,1,20260711_214747_h8ad4n__outer01__inner01__aug02,20260711_214747_h8ad4n,user4,অ,output/user4/অ/অ_20260711_214747_h8ad4n.mp4,0.875169,1.032887,5,0.037683,-0.032637,-0.007155
1,1,20260711_214747_h8ad4n__outer01__inner01__aug03,20260711_214747_h8ad4n,user4,অ,output/user4/অ/অ_20260711_214747_h8ad4n.mp4,1.033657,0.983438,5,0.049256,-0.018862,-0.029937
1,1,20260711_214802_iotb3d__outer01__inner01__aug01,20260711_214802_iotb3d,user4,অ,output/user4/অ/অ_20260711_214802_iotb3d.mp4,1.085781,1.144361,3,0.03753,-0.016864,0.029597
1,1,20260711_214802_iotb3d__outer01__inner01__aug02,20260711_214802_iotb3d,user4,অ,output/user4/অ/অ_20260711_214802_iotb3d.mp4,1.041689,1.053291,3,0.078586,-0.014767,-0.024034
1,1,20260711_214802_iotb3d__outer01__inner01__aug03,20260711_214802_iotb3d,user4,অ,output/user4/অ/অ_20260711_214802_iotb3d.mp4,0.997512,1.050229,3,0.012668,-0.018496,0.045521
1,1,20260711_214818_1kqyjw__outer01__inner01__aug01,20260711_214818_1kqyjw,user4,অ,output/user4/অ/অ_20260711_214818_1kqyjw.mp4,0.94721,0.998862,3,0.054468,-0.010698,0.006611
1,1,20260711_214818_1kqyjw__outer01__inner01__aug02,20260711_214818_1kqyjw,user4,অ,output/user4/অ/অ_20260711_214818_1kqyjw.mp4,1.056154,0.915068,3,0.078336,-0.029445,-0.012095
1,1,20260711_214818_1kqyjw__outer01__inner01__aug03,20260711_214818_1kqyjw,user4,অ,output/user4/অ/অ_20260711_214818_1kqyjw.mp4,1.143697,0.919923,5,0.087653,0.035906,0.032297
1,1,20260711_214838_nmfk2j__outer01__inner01__aug01,20260711_214838_nmfk2j,user4,অ,output/user4/অ/অ_20260711_214838_nmfk2j.mp4,1.03698,0.958374,3,0.040072,-0.0048,-0.036296
1,1,20260711_214838_nmfk2j__outer01__inner01__aug02,20260711_214838_nmfk2j,user4,অ,output/user4/অ/অ_20260711_214838_nmfk2j.mp4,0.992401,0.952317,5,0.06714,0.00211,0.01199
1,1,20260711_214838_nmfk2j__outer01__inner01__aug03,20260711_214838_nmfk2j,user4,অ,output/user4/অ/অ_20260711_214838_nmfk2j.mp4,0.96959,1.083643,3,0.083076,-0.030946,-0.037064
1,1,20260711_214856_wh1jdl__outer01__inner01__aug01,20260711_214856_wh1jdl,user4,অ,output/user4/অ/অ_20260711_214856_wh1jdl.mp4,0.948769,1.016996,5,0.075017,-0.012536,0.037926
1,1,20260711_214856_wh1jdl__outer01__inner01__aug02,20260711_214856_wh1jdl,user4,অ,output/user4/অ/অ_20260711_214856_wh1jdl.mp4,0.954892,0.999475,5,0.071065,-0.027478,0.012852
1,1,20260711_214856_wh1jdl__outer01__inner01__aug03,20260711_214856_wh1jdl,user4,অ,output/user4/অ/অ_20260711_214856_wh1jdl.mp4,1.034189,0.920764,5,0.060905,0.004088,-0.023325
1,1,20260711_214912_5jyzoq__outer01__inner01__aug01,20260711_214912_5jyzoq,user4,অ,output/user4/অ/অ_20260711_214912_5jyzoq.mp4,1.013009,1.12534,5,0.045694,-0.046509,-0.018293
1,1,20260711_214912_5jyzoq__outer01__inner01__aug02,20260711_214912_5jyzoq,user4,অ,output/user4/অ/অ_20260711_214912_5jyzoq.mp4,0.910283,1.056519,5,0.022017,-0.036284,0.000514
1,1,20260711_214912_5jyzoq__outer01__inner01__aug03,20260711_214912_5jyzoq,user4,অ,output/user4/অ/অ_20260711_214912_5jyzoq.mp4,1.033926,1.041899,3,0.091231,-0.034905,0.020393
1,1,20260711_215025_9ahjj1__outer01__inner01__aug01,20260711_215025_9ahjj1,user4,অ,output/user4/অ/অ_20260711_215025_9ahjj1.mp4,0.886605,0.85931,5,0.05239,-0.047338,-0.01068
1,1,20260711_215025_9ahjj1__outer01__inner01__aug02,20260711_215025_9ahjj1,user4,অ,output/user4/অ/অ_20260711_215025_9ahjj1.mp4,1.049092,0.910862,3,0.078778,0.028801,0.003391
1,1,20260711_215025_9ahjj1__outer01__inner01__aug03,20260711_215025_9ahjj1,user4,অ,output/user4/অ/অ_20260711_215025_9ahjj1.mp4,0.9668,1.042026,3,0.065999,-0.036859,0.03312
1,1,20260711_215040_totmvz__outer01__inner01__aug01,20260711_215040_totmvz,user4,অ,output/user4/অ/অ_20260711_215040_totmvz.mp4,0.975917,0.856697,5,0.037591,0.024698,-0.021792
1,1,20260711_215040_totmvz__outer01__inner01__aug02,20260711_215040_totmvz,user4,অ,output/user4/অ/অ_20260711_215040_totmvz.mp4,0.940169,1.052095,3,0.084841,-0.003307,0.034469
1,1,20260711_215040_totmvz__outer01__inner01__aug03,20260711_215040_totmvz,user4,অ,output/user4/অ/অ_20260711_215040_totmvz.mp4,0.881506,0.889328,5,0.040433,-0.015779,-0.041879
1,1,20260711_215057_m3q3bw__outer01__inner01__aug01,20260711_215057_m3q3bw,user4,অ,output/user4/অ/অ_20260711_215057_m3q3bw.mp4,1.111368,1.112099,3,0.046153,0.040086,-0.042636
1,1,20260711_215057_m3q3bw__outer01__inner01__aug02,20260711_215057_m3q3bw,user4,অ,output/user4/অ/অ_20260711_215057_m3q3bw.mp4,1.105684,1.144425,5,0.00462,-0.04086,0.007538
1,1,20260711_215057_m3q3bw__outer01__inner01__aug03,20260711_215057_m3q3bw,user4,অ,output/user4/অ/অ_20260711_215057_m3q3bw.mp4,1.141336,1.12028,5,0.033456,0.016677,0.001195
1,1,20260711_215120_wa3iw4__outer01__inner01__aug01,20260711_215120_wa3iw4,user4,অ,output/user4/অ/অ_20260711_215120_wa3iw4.mp4,0.90219,1.068849,5,0.016776,-0.022324,-0.008857
1,1,20260711_215120_wa3iw4__outer01__inner01__aug02,20260711_215120_wa3iw4,user4,অ,output/user4/অ/অ_20260711_215120_wa3iw4.mp4,0.965245,0.983576,3,0.06849,-0.005464,0.012883
1,1,20260711_215120_wa3iw4__outer01__inner01__aug03,20260711_215120_wa3iw4,user4,অ,output/user4/অ/অ_20260711_215120_wa3iw4.mp4,1.047428,1.001219,5,0.018956,-0.046033,0.03132
1,1,20260711_215140_jzmdn9__outer01__inner01__aug01,20260711_215140_jzmdn9,user4,অ,output/user4/অ/অ_20260711_215140_jzmdn9.mp4,1.064312,0.943998,5,0.038623,-0.005188,-0.035152
1,1,20260711_215140_jzmdn9__outer01__inner01__aug02,20260711_215140_jzmdn9,user4,অ,output/user4/অ/অ_20260711_215140_jzmdn9.mp4,1.08458,1.032786,5,0.093336,0.032929,-0.04129
1,1,20260711_215140_jzmdn9__outer01__inner01__aug03,20260711_215140_jzmdn9,user4,অ,output/user4/অ/অ_20260711_215140_jzmdn9.mp4,0.850538,0.990356,3,0.076365,-0.03199,0.016857
1,1,20260711_215153_8dj6mi__outer01__inner01__aug01,20260711_215153_8dj6mi,user4,অ,output/user4/অ/অ_20260711_215153_8dj6mi.mp4,0.946183,0.897389,5,0.079271,-0.01142,0.014039
1,1,20260711_215153_8dj6mi__outer01__inner01__aug02,20260711_215153_8dj6mi,user4,অ,output/user4/অ/অ_20260711_215153_8dj6mi.mp4,0.900784,0.870038,3,0.0517,-0.047154,-0.026805
1,1,20260711_215153_8dj6mi__outer01__inner01__aug03,20260711_215153_8dj6mi,user4,অ,output/user4/অ/অ_20260711_215153_8dj6mi.mp4,0.873694,0.962369,3,0.013622,-0.040331,-0.022055
1,1,20260711_215210_14cuph__outer01__inner01__aug01,20260711_215210_14cuph,user4,অ,output/user4/অ/অ_20260711_215210_14cuph.mp4,0.916233,0.883954,5,0.036938,0.02303,0.027962
1,1,20260711_215210_14cuph__outer01__inner01__aug02,20260711_215210_14cuph,user4,অ,output/user4/অ/অ_20260711_215210_14cuph.mp4,1.11708,1.125075,5,0.024184,-0.030407,0.006225
1,1,20260711_215210_14cuph__outer01__inner01__aug03,20260711_215210_14cuph,user4,অ,output/user4/অ/অ_20260711_215210_14cuph.mp4,1.116584,0.864717,3,0.090353,0.010496,-0.012415
1,1,20260711_215224_s1nefb__outer01__inner01__aug01,20260711_215224_s1nefb,user4,অ,output/user4/অ/অ_20260711_215224_s1nefb.mp4,1.022441,1.072996,3,0.063682,-0.000109,0.032217
1,1,20260711_215224_s1nefb__outer01__inner01__aug02,20260711_215224_s1nefb,user4,অ,output/user4/অ/অ_20260711_215224_s1nefb.mp4,0.874406,1.096038,3,0.066152,0.040823,-0.022896
1,1,20260711_215224_s1nefb__outer01__inner01__aug03,20260711_215224_s1nefb,user4,অ,output/user4/অ/অ_20260711_215224_s1nefb.mp4,0.894009,0.90467,5,0.099812,-0.023253,0.034366
1,1,20260711_211553_8q738s__outer01__inner01__aug01,20260711_211553_8q738s,user4,আ,output/user4/আ/আ_20260711_211553_8q738s.mp4,1.149683,1.001729,5,0.094733,-0.027551,-0.00302
1,1,20260711_211553_8q738s__outer01__inner01__aug02,20260711_211553_8q738s,user4,আ,output/user4/আ/আ_20260711_211553_8q738s.mp4,0.988945,1.144958,3,0.094666,0.028858,-0.04178
1,1,20260711_211553_8q738s__outer01__inner01__aug03,20260711_211553_8q738s,user4,আ,output/user4/আ/আ_20260711_211553_8q738s.mp4,1.06156,1.130608,5,0.002378,0.019505,0.043686
1,1,20260711_215326_rdw0i7__outer01__inner01__aug01,20260711_215326_rdw0i7,user4,আ,output/user4/আ/আ_20260711_215326_rdw0i7.mp4,1.000271,0.85601,3,0.048009,-0.025909,0.033421
1,1,20260711_215326_rdw0i7__outer01__inner01__aug02,20260711_215326_rdw0i7,user4,আ,output/user4/আ/আ_20260711_215326_rdw0i7.mp4,1.088828,0.927709,3,0.005139,-0.033113,0.017437
1,1,20260711_215326_rdw0i7__outer01__inner01__aug03,20260711_215326_rdw0i7,user4,আ,output/user4/আ/আ_20260711_215326_rdw0i7.mp4,1.134327,1.072379,3,0.048567,-0.003912,0.007396
1,1,20260711_215355_gtir0d__outer01__inner01__aug01,20260711_215355_gtir0d,user4,আ,output/user4/আ/আ_20260711_215355_gtir0d.mp4,1.042681,1.089982,3,0.007287,-0.005692,0.047317
1,1,20260711_215355_gtir0d__outer01__inner01__aug02,20260711_215355_gtir0d,user4,আ,output/user4/আ/আ_20260711_215355_gtir0d.mp4,0.991313,1.071298,5,0.057915,-0.046182,0.045429
1,1,20260711_215355_gtir0d__outer01__inner01__aug03,20260711_215355_gtir0d,user4,আ,output/user4/আ/আ_20260711_215355_gtir0d.mp4,0.96862,1.096895,5,0.09876,0.002585,0.042423
1,1,20260711_215413_4z3pac__outer01__inner01__aug01,20260711_215413_4z3pac,user4,আ,output/user4/আ/আ_20260711_215413_4z3pac.mp4,0.974789,0.914044,3,0.091063,0.015414,0.025899
1,1,20260711_215413_4z3pac__outer01__inner01__aug02,20260711_215413_4z3pac,user4,আ,output/user4/আ/আ_20260711_215413_4z3pac.mp4,1.049345,0.980584,3,0.053372,-0.019321,0.011012
1,1,20260711_215413_4z3pac__outer01__inner01__aug03,20260711_215413_4z3pac,user4,আ,output/user4/আ/আ_20260711_215413_4z3pac.mp4,1.079386,1.049863,5,0.01807,-0.003862,-0.042263
1,1,20260711_215505_noe4fp__outer01__inner01__aug01,20260711_215505_noe4fp,user4,আ,output/user4/আ/আ_20260711_215505_noe4fp.mp4,1.081818,0.996632,3,0.024367,0.013488,-0.036329
1,1,20260711_215505_noe4fp__outer01__inner01__aug02,20260711_215505_noe4fp,user4,আ,output/user4/আ/আ_20260711_215505_noe4fp.mp4,0.868332,0.981793,3,0.03265,0.044267,0.031987
1,1,20260711_215505_noe4fp__outer01__inner01__aug03,20260711_215505_noe4fp,user4,আ,output/user4/আ/আ_20260711_215505_noe4fp.mp4,1.102509,0.958318,3,0.023278,0.047665,0.009965
1,1,20260711_215527_oaoi6c__outer01__inner01__aug01,20260711_215527_oaoi6c,user4,আ,output/user4/আ/আ_20260711_215527_oaoi6c.mp4,0.969797,1.121667,3,0.086894,-0.019417,-0.046815
1,1,20260711_215527_oaoi6c__outer01__inner01__aug02,20260711_215527_oaoi6c,user4,আ,output/user4/আ/আ_20260711_215527_oaoi6c.mp4,1.126983,0.907859,5,0.099177,-0.033943,-0.027874
1,1,20260711_215527_oaoi6c__outer01__inner01__aug03,20260711_215527_oaoi6c,user4,আ,output/user4/আ/আ_20260711_215527_oaoi6c.mp4,1.142572,0.907274,5,0.069574,0.013615,-0.034499
1,1,20260711_215554_41w3p4__outer01__inner01__aug01,20260711_215554_41w3p4,user4,আ,output/user4/আ/আ_20260711_215554_41w3p4.mp4,1.078783,0.896418,3,0.032188,0.027853,0.049052
1,1,20260711_215554_41w3p4__outer01__inner01__aug02,20260711_215554_41w3p4,user4,আ,output/user4/আ/আ_20260711_215554_41w3p4.mp4,1.094138,1.122074,3,0.050497,-0.000125,0.033686
1,1,20260711_215554_41w3p4__outer01__inner01__aug03,20260711_215554_41w3p4,user4,আ,output/user4/আ/আ_20260711_215554_41w3p4.mp4,0.87521,1.099688,3,0.06896,-0.012597,-0.037207
1,1,20260711_215623_q6sua3__outer01__inner01__aug01,20260711_215623_q6sua3,user4,আ,output/user4/আ/আ_20260711_215623_q6sua3.mp4,1.057513,1.031999,3,0.041495,0.048231,0.023965
1,1,20260711_215623_q6sua3__outer01__inner01__aug02,20260711_215623_q6sua3,user4,আ,output/user4/আ/আ_20260711_215623_q6sua3.mp4,0.896151,1.040797,5,0.020123,-0.044952,-0.041938
1,1,20260711_215623_q6sua3__outer01__inner01__aug03,20260711_215623_q6sua3,user4,আ,output/user4/আ/আ_20260711_215623_q6sua3.mp4,0.912111,0.985668,5,0.008283,-0.034789,0.01262
1,1,20260711_215646_y25z4x__outer01__inner01__aug01,20260711_215646_y25z4x,user4,আ,output/user4/আ/আ_20260711_215646_y25z4x.mp4,1.105584,0.974678,3,0.078061,0.023783,0.004538
1,1,20260711_215646_y25z4x__outer01__inner01__aug02,20260711_215646_y25z4x,user4,আ,output/user4/আ/আ_20260711_215646_y25z4x.mp4,1.052466,0.864572,3,0.064313,-0.023173,-0.025847
1,1,20260711_215646_y25z4x__outer01__inner01__aug03,20260711_215646_y25z4x,user4,আ,output/user4/আ/আ_20260711_215646_y25z4x.mp4,0.952122,0.970835,3,0.077931,-0.015351,0.018439
1,1,20260711_215701_i0we24__outer01__inner01__aug01,20260711_215701_i0we24,user4,আ,output/user4/আ/আ_20260711_215701_i0we24.mp4,1.004956,0.959954,3,0.068247,-0.0161,0.047643
1,1,20260711_215701_i0we24__outer01__inner01__aug02,20260711_215701_i0we24,user4,আ,output/user4/আ/আ_20260711_215701_i0we24.mp4,1.086492,0.868274,3,0.015351,0.003172,-0.007286
1,1,20260711_215701_i0we24__outer01__inner01__aug03,20260711_215701_i0we24,user4,আ,output/user4/আ/আ_20260711_215701_i0we24.mp4,0.868857,0.929721,5,0.023117,-0.020083,0.027238
1,1,20260711_215719_fym8k2__outer01__inner01__aug01,20260711_215719_fym8k2,user4,আ,output/user4/আ/আ_20260711_215719_fym8k2.mp4,1.093086,0.894759,5,0.052736,-0.040603,-0.002725
1,1,20260711_215719_fym8k2__outer01__inner01__aug02,20260711_215719_fym8k2,user4,আ,output/user4/আ/আ_20260711_215719_fym8k2.mp4,1.102681,0.851658,5,0.093985,-0.047056,-0.041525
1,1,20260711_215719_fym8k2__outer01__inner01__aug03,20260711_215719_fym8k2,user4,আ,output/user4/আ/আ_20260711_215719_fym8k2.mp4,1.081012,1.118502,5,0.013221,0.017158,-0.003365
1,1,20260711_215732_e3wli4__outer01__inner01__aug01,20260711_215732_e3wli4,user4,আ,output/user4/আ/আ_20260711_215732_e3wli4.mp4,0.964146,0.902498,3,0.095316,0.048327,-0.023625
1,1,20260711_215732_e3wli4__outer01__inner01__aug02,20260711_215732_e3wli4,user4,আ,output/user4/আ/আ_20260711_215732_e3wli4.mp4,1.133703,0.911117,5,0.046716,-0.011046,-0.011895
1,1,20260711_215732_e3wli4__outer01__inner01__aug03,20260711_215732_e3wli4,user4,আ,output/user4/আ/আ_20260711_215732_e3wli4.mp4,0.983455,0.887134,5,0.024699,-0.013429,0.031182
1,1,20260711_215746_pw5glc__outer01__inner01__aug01,20260711_215746_pw5glc,user4,আ,output/user4/আ/আ_20260711_215746_pw5glc.mp4,1.110132,0.938213,5,0.043505,0.014551,0.025961
1,1,20260711_215746_pw5glc__outer01__inner01__aug02,20260711_215746_pw5glc,user4,আ,output/user4/আ/আ_20260711_215746_pw5glc.mp4,1.136362,1.104949,5,0.006015,-0.00278,-0.034164
1,1,20260711_215746_pw5glc__outer01__inner01__aug03,20260711_215746_pw5glc,user4,আ,output/user4/আ/আ_20260711_215746_pw5glc.mp4,1.016548,0.899948,5,0.075883,-0.047247,-0.003804
1,1,20260711_215803_gtb1nz__outer01__inner01__aug01,20260711_215803_gtb1nz,user4,আ,output/user4/আ/আ_20260711_215803_gtb1nz.mp4,0.887269,1.055816,3,0.002046,-0.009809,0.023842
