outer_fold_id,inner_fold_id,augmented_sample_id,source_sample_id,role,user_id,label,rotation_deg,scale,translation_x,translation_y,jitter_sigma,point_dropout_rate,temporal_warp
0,1,20260711_215355_gtir0d__outer00__inner01__aug01,20260711_215355_gtir0d,train,user4,আ,-3.025065,1.080254,0.043042,-0.026008,0.005981,0.043406,0.980499
0,1,20260711_215355_gtir0d__outer00__inner01__aug02,20260711_215355_gtir0d,train,user4,আ,4.92325,1.035534,0.04265,-0.047911,0.004374,0.060307,1.134513
0,1,20260711_215355_gtir0d__outer00__inner01__aug03,20260711_215355_gtir0d,train,user4,আ,0.351757,0.931261,-0.007898,-0.006404,0.005646,0.049117,1.091844
0,1,20260711_215413_4z3pac__outer00__inner01__aug01,20260711_215413_4z3pac,train,user4,আ,4.455709,0.926148,-0.024079,0.037017,0.007026,0.032335,0.878585
0,1,20260711_215413_4z3pac__outer00__inner01__aug02,20260711_215413_4z3pac,train,user4,আ,4.588214,1.08289,0.025731,0.001567,0.004543,0.073441,0.819296
0,1,20260711_215413_4z3pac__outer00__inner01__aug03,20260711_215413_4z3pac,train,user4,আ,-1.079547,0.983616,-0.012585,0.015779,0.003226,0.070869,1.066521
0,1,20260711_215505_noe4fp__outer00__inner01__aug01,20260711_215505_noe4fp,train,user4,আ,2.265384,1.088582,0.027527,0.047741,0.005067,0.047255,0.890832
0,1,20260711_215505_noe4fp__outer00__inner01__aug02,20260711_215505_noe4fp,train,user4,আ,0.768425,1.020782,0.043626,0.032926,0.003315,0.064601,1.160746
0,1,20260711_215505_noe4fp__outer00__inner01__aug03,20260711_215505_noe4fp,train,user4,আ,3.934288,1.055679,0.043291,-0.014259,0.005647,0.073407,0.910603
0,1,20260711_215527_oaoi6c__outer00__inner01__aug01,20260711_215527_oaoi6c,train,user4,আ,-3.303223,0.923155,0.035206,-0.005541,0.005023,0.067078,1.157597
0,1,20260711_215527_oaoi6c__outer00__inner01__aug02,20260711_215527_oaoi6c,train,user4,আ,-0.34401,0.981535,-0.048041,-0.026816,0.007806,0.075925,1.161842
0,1,20260711_215527_oaoi6c__outer00__inner01__aug03,20260711_215527_oaoi6c,train,user4,আ,4.328977,1.035076,-0.00257,0.043424,0.005101,0.036299,1.147053
0,1,20260711_215554_41w3p4__outer00__inner01__aug01,20260711_215554_41w3p4,train,user4,আ,3.249794,1.026386,0.015144,-0.006232,0.005945,0.07406,0.968588
0,1,20260711_215554_41w3p4__outer00__inner01__aug02,20260711_215554_41w3p4,train,user4,আ,6.166367,0.951543,-0.023048,-0.014962,0.00404,0.032793,1.075837
0,1,20260711_215554_41w3p4__outer00__inner01__aug03,20260711_215554_41w3p4,train,user4,আ,-4.222041,0.984593,0.000622,0.04112,0.003844,0.056527,0.874012
0,1,20260711_215623_q6sua3__outer00__inner01__aug01,20260711_215623_q6sua3,train,user4,আ,-3.404705,0.917841,0.044597,0.020384,0.004973,0.061201,0.852496
0,1,20260711_215623_q6sua3__outer00__inner01__aug02,20260711_215623_q6sua3,train,user4,আ,-2.470823,0.962515,0.03203,0.012163,0.006468,0.074991,1.150685
0,1,20260711_215623_q6sua3__outer00__inner01__aug03,20260711_215623_q6sua3,train,user4,আ,0.606911,0.907179,-0.016063,-0.043031,0.003774,0.04434,0.934817
0,1,20260711_215646_y25z4x__outer00__inner01__aug01,20260711_215646_y25z4x,train,user4,আ,-4.771642,1.074886,0.043693,-0.003082,0.00401,0.066685,0.807424
0,1,20260711_215646_y25z4x__outer00__inner01__aug02,20260711_215646_y25z4x,train,user4,আ,-3.775179,1.006718,-0.005301,0.04006,0.005906,0.075603,1.083603
0,1,20260711_215646_y25z4x__outer00__inner01__aug03,20260711_215646_y25z4x,train,user4,আ,1.315184,0.978294,0.016903,0.000277,0.005943,0.075388,0.80272
0,1,20260711_215701_i0we24__outer00__inner01__aug01,20260711_215701_i0we24,train,user4,আ,2.610194,0.923886,-0.013729,-0.043418,0.007353,0.060644,1.133506
0,1,20260711_215701_i0we24__outer00__inner01__aug02,20260711_215701_i0we24,train,user4,আ,5.557546,0.986048,-0.022248,-0.034533,0.005942,0.060961,1.149386
0,1,20260711_215701_i0we24__outer00__inner01__aug03,20260711_215701_i0we24,train,user4,আ,-4.433188,1.088149,-0.013897,0.036353,0.003074,0.043786,1.014506
0,1,20260711_215719_fym8k2__outer00__inner01__aug01,20260711_215719_fym8k2,train,user4,আ,-3.864102,0.99895,0.019534,-0.028784,0.004446,0.030467,0.986367
0,1,20260711_215719_fym8k2__outer00__inner01__aug02,20260711_215719_fym8k2,train,user4,আ,0.195273,0.959268,-0.002945,-0.043567,0.003395,0.069619,0.994857
0,1,20260711_215719_fym8k2__outer00__inner01__aug03,20260711_215719_fym8k2,train,user4,আ,-3.133953,0.986836,-0.027372,0.039284,0.0064,0.040876,1.245524
0,1,20260711_215732_e3wli4__outer00__inner01__aug01,20260711_215732_e3wli4,train,user4,আ,-5.994721,1.083885,-0.043224,0.045289,0.004922,0.072822,0.916176
0,1,20260711_215732_e3wli4__outer00__inner01__aug02,20260711_215732_e3wli4,train,user4,আ,-1.039522,1.019694,0.036735,-0.003181,0.004697,0.037594,1.241039
0,1,20260711_215732_e3wli4__outer00__inner01__aug03,20260711_215732_e3wli4,train,user4,আ,-6.047931,1.000027,-0.040541,0.048475,0.007542,0.059254,0.985272
0,1,20260711_215746_pw5glc__outer00__inner01__aug01,20260711_215746_pw5glc,train,user4,আ,-5.353777,0.974423,0.002894,-0.041618,0.007754,0.05266,0.93191
0,1,20260711_215746_pw5glc__outer00__inner01__aug02,20260711_215746_pw5glc,train,user4,আ,-3.31377,1.084398,0.005956,-0.014811,0.005616,0.052225,1.245547
0,1,20260711_215746_pw5glc__outer00__inner01__aug03,20260711_215746_pw5glc,train,user4,আ,4.001341,1.06728,-0.02183,-0.040223,0.007019,0.06018,0.817371
0,1,20260711_215803_gtb1nz__outer00__inner01__aug01,20260711_215803_gtb1nz,train,user4,আ,3.073624,0.933223,-0.043065,0.040579,0.005067,0.063578,1.106829
0,1,20260711_215803_gtb1nz__outer00__inner01__aug02,20260711_215803_gtb1nz,train,user4,আ,5.0722,0.985822,-0.038937,-0.019179,0.004323,0.03873,0.825081
0,1,20260711_215803_gtb1nz__outer00__inner01__aug03,20260711_215803_gtb1nz,train,user4,আ,1.706213,0.902047,-0.00188,0.031872,0.005553,0.047723,0.849067
0,1,20260711_215826_09me7o__outer00__inner01__aug01,20260711_215826_09me7o,train,user4,আ,-0.324014,0.956959,0.030401,-0.048311,0.005913,0.036017,1.099877
0,1,20260711_215826_09me7o__outer00__inner01__aug02,20260711_215826_09me7o,train,user4,আ,-1.081243,0.925768,0.009883,0.015508,0.00397,0.044022,1.018929
0,1,20260711_215826_09me7o__outer00__inner01__aug03,20260711_215826_09me7o,train,user4,আ,-5.901656,0.954145,-0.013392,-0.044249,0.00452,0.036193,1.12981
0,1,20260711_215850_2a6qfe__outer00__inner01__aug01,20260711_215850_2a6qfe,train,user4,আ,-6.98938,0.931272,0.016897,0.004072,0.003125,0.048017,1.206967
0,1,20260711_215850_2a6qfe__outer00__inner01__aug02,20260711_215850_2a6qfe,train,user4,আ,-4.043781,1.022635,0.006956,-0.002957,0.006222,0.044976,1.019095
0,1,20260711_215850_2a6qfe__outer00__inner01__aug03,20260711_215850_2a6qfe,train,user4,আ,-1.679431,1.002161,0.003013,0.018525,0.005013,0.057979,1.157512
0,1,20260711_211613_pni7yl__outer00__inner01__aug01,20260711_211613_pni7yl,train,user4,ই,6.487426,0.919671,0.026956,0.026972,0.006063,0.069129,0.848693
0,1,20260711_211613_pni7yl__outer00__inner01__aug02,20260711_211613_pni7yl,train,user4,ই,-5.882812,1.060968,0.047365,0.028988,0.006552,0.048405,0.918272
0,1,20260711_211613_pni7yl__outer00__inner01__aug03,20260711_211613_pni7yl,train,user4,ই,-4.313808,0.984439,-0.049653,-0.037116,0.003236,0.050753,1.232132
0,1,20260711_211631_omhqof__outer00__inner01__aug01,20260711_211631_omhqof,train,user4,ই,4.074322,1.081118,-0.017447,-0.006356,0.003229,0.057166,0.826807
0,1,20260711_211631_omhqof__outer00__inner01__aug02,20260711_211631_omhqof,train,user4,ই,-3.253556,1.020658,-0.027683,-0.002646,0.0073,0.049047,1.039799
0,1,20260711_211631_omhqof__outer00__inner01__aug03,20260711_211631_omhqof,train,user4,ই,-5.261834,0.973394,-0.006466,-0.0153,0.007701,0.067916,1.00783
0,1,20260711_215916_5xq3ym__outer00__inner01__aug01,20260711_215916_5xq3ym,train,user4,ই,4.913022,0.948662,0.008235,-0.030904,0.005537,0.061397,1.180478
0,1,20260711_215916_5xq3ym__outer00__inner01__aug02,20260711_215916_5xq3ym,train,user4,ই,0.843749,1.075629,0.022639,-0.034087,0.007441,0.055893,1.08021
0,1,20260711_215916_5xq3ym__outer00__inner01__aug03,20260711_215916_5xq3ym,train,user4,ই,0.292998,0.976504,-0.021965,-0.034758,0.006395,0.057657,0.964766
0,1,20260711_215928_ckxbi5__outer00__inner01__aug01,20260711_215928_ckxbi5,train,user4,ই,4.644354,1.046697,-0.038526,-0.045927,0.004177,0.033622,1.038307
0,1,20260711_215928_ckxbi5__outer00__inner01__aug02,20260711_215928_ckxbi5,train,user4,ই,1.02658,0.941841,0.020802,0.007428,0.006738,0.037938,1.233312
0,1,20260711_215928_ckxbi5__outer00__inner01__aug03,20260711_215928_ckxbi5,train,user4,ই,1.894648,0.911494,0.010491,0.018206,0.007635,0.046965,1.056842
0,1,20260711_215945_ovgs11__outer00__inner01__aug01,20260711_215945_ovgs11,train,user4,ই,6.107502,0.985937,-0.01765,-0.043581,0.004424,0.045143,0.818353
0,1,20260711_215945_ovgs11__outer00__inner01__aug02,20260711_215945_ovgs11,train,user4,ই,-6.902023,0.99947,0.020085,0.045448,0.007806,0.038529,1.02982
0,1,20260711_215945_ovgs11__outer00__inner01__aug03,20260711_215945_ovgs11,train,user4,ই,-5.670611,0.99443,-0.038684,0.039031,0.006499,0.054024,1.164461
0,1,20260711_215959_axw0jl__outer00__inner01__aug01,20260711_215959_axw0jl,train,user4,ই,6.726916,0.975982,-0.041876,0.015836,0.003169,0.045971,1.107932
0,1,20260711_215959_axw0jl__outer00__inner01__aug02,20260711_215959_axw0jl,train,user4,ই,5.372572,0.967168,0.011725,-0.009604,0.005915,0.078977,1.169381
0,1,20260711_215959_axw0jl__outer00__inner01__aug03,20260711_215959_axw0jl,train,user4,ই,-4.006417,0.939035,0.004951,0.009323,0.006621,0.03305,0.896758
0,1,20260711_220013_x16qxh__outer00__inner01__aug01,20260711_220013_x16qxh,train,user4,ই,4.762543,1.092452,0.012371,-0.006639,0.005647,0.042408,1.217718
0,1,20260711_220013_x16qxh__outer00__inner01__aug02,20260711_220013_x16qxh,train,user4,ই,5.995449,1.04469,-0.025761,-0.036552,0.006694,0.067941,1.042399
0,1,20260711_220013_x16qxh__outer00__inner01__aug03,20260711_220013_x16qxh,train,user4,ই,-1.394621,1.09161,0.049287,0.025394,0.003489,0.061363,1.245449
0,1,20260711_220027_1j40u6__outer00__inner01__aug01,20260711_220027_1j40u6,train,user4,ই,1.669742,1.069439,-0.035916,0.041057,0.006594,0.036892,0.908196
0,1,20260711_220027_1j40u6__outer00__inner01__aug02,20260711_220027_1j40u6,train,user4,ই,2.640733,1.085999,-0.027426,-0.001888,0.00347,0.046457,1.066243
0,1,20260711_220027_1j40u6__outer00__inner01__aug03,20260711_220027_1j40u6,train,user4,ই,2.461673,0.929775,0.024551,-0.03473,0.007663,0.057855,0.915773
0,1,20260711_220043_yyhe4o__outer00__inner01__aug01,20260711_220043_yyhe4o,train,user4,ই,-1.678584,1.058527,0.026038,0.036493,0.005873,0.049276,1.098413
0,1,20260711_220043_yyhe4o__outer00__inner01__aug02,20260711_220043_yyhe4o,train,user4,ই,3.523004,0.950632,-0.037688,0.015798,0.004964,0.0402,0.827236
0,1,20260711_220043_yyhe4o__outer00__inner01__aug03,20260711_220043_yyhe4o,train,user4,ই,5.539537,1.037806,0.020505,-0.003294,0.003969,0.054266,1.008679
0,1,20260711_220058_6cy90j__outer00__inner01__aug01,20260711_220058_6cy90j,train,user4,ই,-1.799056,0.93667,-0.013935,-0.002065,0.003853,0.045571,0.876669
0,1,20260711_220058_6cy90j__outer00__inner01__aug02,20260711_220058_6cy90j,train,user4,ই,-5.791525,0.920591,-0.030422,0.029194,0.004001,0.069288,0.830882
0,1,20260711_220058_6cy90j__outer00__inner01__aug03,20260711_220058_6cy90j,train,user4,ই,6.476244,0.928261,0.034183,0.026869,0.006904,0.053049,1.021936
0,1,20260711_220112_94lc88__outer00__inner01__aug01,20260711_220112_94lc88,train,user4,ই,-3.288728,1.092418,-0.029009,0.027077,0.007772,0.039518,0.838976
0,1,20260711_220112_94lc88__outer00__inner01__aug02,20260711_220112_94lc88,train,user4,ই,-0.479554,1.01355,-0.039195,-0.046874,0.004284,0.069746,1.113528
0,1,20260711_220112_94lc88__outer00__inner01__aug03,20260711_220112_94lc88,train,user4,ই,0.231198,1.026243,0.005206,0.038817,0.004227,0.059142,1.01739
0,1,20260711_220132_3b6d70__outer00__inner01__aug01,20260711_220132_3b6d70,train,user4,ই,3.927411,1.015407,-0.024168,-0.009478,0.003824,0.079598,1.123299
0,1,20260711_220132_3b6d70__outer00__inner01__aug02,20260711_220132_3b6d70,train,user4,ই,-1.376775,1.08998,0.024486,-0.024899,0.006719,0.040529,1.102573
0,1,20260711_220132_3b6d70__outer00__inner01__aug03,20260711_220132_3b6d70,train,user4,ই,3.925194,1.093456,0.017059,-0.001532,0.005694,0.033648,1.180645
0,1,20260711_220151_kjuuzh__outer00__inner01__aug01,20260711_220151_kjuuzh,train,user4,ই,-3.244582,0.957527,0.038248,-0.034471,0.006848,0.06725,1.249125
0,1,20260711_220151_kjuuzh__outer00__inner01__aug02,20260711_220151_kjuuzh,train,user4,ই,-1.978898,1.048214,-0.021719,0.034642,0.00791,0.048682,0.93379
0,1,20260711_220151_kjuuzh__outer00__inner01__aug03,20260711_220151_kjuuzh,train,user4,ই,1.416462,0.995388,-0.003224,-0.041585,0.006313,0.041023,1.207181
0,1,20260711_220205_cr3boy__outer00__inner01__aug01,20260711_220205_cr3boy,train,user4,ই,-0.1338,1.001721,0.017298,-0.006472,0.007489,0.079443,0.918285
0,1,20260711_220205_cr3boy__outer00__inner01__aug02,20260711_220205_cr3boy,train,user4,ই,2.770722,1.025843,-0.032226,-0.04094,0.00751,0.053249,1.134638
0,1,20260711_220205_cr3boy__outer00__inner01__aug03,20260711_220205_cr3boy,train,user4,ই,4.065922,1.073625,-0.03803,-0.048663,0.006356,0.03194,1.104825
0,1,20260711_220217_85rgxu__outer00__inner01__aug01,20260711_220217_85rgxu,train,user4,ই,0.892232,0.946492,-0.010661,0.014589,0.007808,0.033972,1.061102
0,1,20260711_220217_85rgxu__outer00__inner01__aug02,20260711_220217_85rgxu,train,user4,ই,3.033829,1.076158,0.043724,-0.048448,0.003015,0.061573,1.120766
0,1,20260711_220217_85rgxu__outer00__inner01__aug03,20260711_220217_85rgxu,train,user4,ই,0.662926,1.081049,0.044837,-0.006961,0.006134,0.063667,0.918927
0,1,20260711_220235_4uai7u__outer00__inner01__aug01,20260711_220235_4uai7u,train,user4,ই,-5.614572,1.066032,0.024749,-0.031874,0.005661,0.048241,1.034046
0,1,20260711_220235_4uai7u__outer00__inner01__aug02,20260711_220235_4uai7u,train,user4,ই,5.103917,1.047251,-0.020616,0.011431,0.003172,0.068092,0.823436
0,1,20260711_220235_4uai7u__outer00__inner01__aug03,20260711_220235_4uai7u,train,user4,ই,-0.744984,0.952266,-0.006552,0.009062,0.007499,0.071581,1.209926
0,1,20260711_220308_e7l7wm__outer00__inner01__aug01,20260711_220308_e7l7wm,train,user4,ই,2.15554,0.963567,0.018548,-0.019762,0.004675,0.048216,1.053832
0,1,20260711_220308_e7l7wm__outer00__inner01__aug02,20260711_220308_e7l7wm,train,user4,ই,4.199039,0.907002,0.032594,-0.026917,0.003176,0.073031,1.234044
0,1,20260711_220308_e7l7wm__outer00__inner01__aug03,20260711_220308_e7l7wm,train,user4,ই,4.660413,1.070612,-0.01796,-0.027203,0.007567,0.078975,1.243215
0,1,20260711_220404_itceug__outer00__inner01__aug01,20260711_220404_itceug,train,user4,ঈ,5.921139,1.01101,-0.008005,-0.044721,0.003343,0.078979,0.814153
0,1,20260711_220404_itceug__outer00__inner01__aug02,20260711_220404_itceug,train,user4,ঈ,3.262482,0.991083,0.012189,0.015964,0.004136,0.033956,0.901499
0,1,20260711_220404_itceug__outer00__inner01__aug03,20260711_220404_itceug,train,user4,ঈ,-0.635185,0.969094,-0.011508,0.006476,0.005894,0.049935,1.104235
0,1,20260711_220444_r35mfs__outer00__inner01__aug01,20260711_220444_r35mfs,train,user4,ঈ,-4.732354,0.991077,0.044647,-0.045161,0.004333,0.073283,1.100264
0,1,20260711_220444_r35mfs__outer00__inner01__aug02,20260711_220444_r35mfs,train,user4,ঈ,-6.632692,0.946508,-0.034214,-0.040601,0.003183,0.058974,0.871265
0,1,20260711_220444_r35mfs__outer00__inner01__aug03,20260711_220444_r35mfs,train,user4,ঈ,-1.336232,0.946945,-0.049403,-0.021874,0.007564,0.047219,1.14551
0,1,20260711_220519_ila5ji__outer00__inner01__aug01,20260711_220519_ila5ji,train,user4,ঈ,4.238671,1.059798,-0.041729,0.033636,0.003343,0.062616,1.084685
0,1,20260711_220519_ila5ji__outer00__inner01__aug02,20260711_220519_ila5ji,train,user4,ঈ,-6.371902,0.955149,0.027196,-0.017883,0.004863,0.045602,1.150218
0,1,20260711_220519_ila5ji__outer00__inner01__aug03,20260711_220519_ila5ji,train,user4,ঈ,4.632518,0.929415,0.024714,-0.028322,0.005824,0.04289,0.980781
0,1,20260711_220543_7o5bd0__outer00__inner01__aug01,20260711_220543_7o5bd0,train,user4,ঈ,-3.805649,0.935868,-0.007876,-0.026984,0.006858,0.04423,1.088775
0,1,20260711_220543_7o5bd0__outer00__inner01__aug02,20260711_220543_7o5bd0,train,user4,ঈ,-2.613679,0.97328,0.01746,-0.044763,0.005246,0.051225,0.85947
0,1,20260711_220543_7o5bd0__outer00__inner01__aug03,20260711_220543_7o5bd0,train,user4,ঈ,6.094893,0.982792,-0.027133,-0.009702,0.003261,0.046627,1.102986
0,1,20260711_220606_essesa__outer00__inner01__aug01,20260711_220606_essesa,train,user4,ঈ,2.184859,1.049647,0.046254,-0.020488,0.006193,0.03692,1.200632
0,1,20260711_220606_essesa__outer00__inner01__aug02,20260711_220606_essesa,train,user4,ঈ,6.086372,1.05773,-0.019033,-0.000245,0.003231,0.052172,1.18763
0,1,20260711_220606_essesa__outer00__inner01__aug03,20260711_220606_essesa,train,user4,ঈ,6.641076,1.036823,-0.026067,-0.013466,0.007563,0.063962,1.142975
0,1,20260711_220641_ufswp1__outer00__inner01__aug01,20260711_220641_ufswp1,train,user4,ঈ,1.879834,1.057897,-0.020695,-0.002936,0.006874,0.079083,1.071021
0,1,20260711_220641_ufswp1__outer00__inner01__aug02,20260711_220641_ufswp1,train,user4,ঈ,-3.221421,0.934891,0.012207,-0.046576,0.004953,0.05166,1.243608
0,1,20260711_220641_ufswp1__outer00__inner01__aug03,20260711_220641_ufswp1,train,user4,ঈ,6.631851,0.985572,-0.031333,0.046711,0.003265,0.034695,0.816984
0,1,20260711_220701_y1rftt__outer00__inner01__aug01,20260711_220701_y1rftt,train,user4,ঈ,5.029106,1.070359,-0.026812,0.041712,0.005187,0.054318,0.907487
0,1,20260711_220701_y1rftt__outer00__inner01__aug02,20260711_220701_y1rftt,train,user4,ঈ,6.889635,1.082541,-0.036195,0.006347,0.003366,0.037245,0.981004
0,1,20260711_220701_y1rftt__outer00__inner01__aug03,20260711_220701_y1rftt,train,user4,ঈ,-2.624942,0.910452,0.048562,-0.034042,0.005849,0.077366,0.892702
0,1,20260711_220721_h9k2mi__outer00__inner01__aug01,20260711_220721_h9k2mi,train,user4,ঈ,-0.872625,0.999275,0.019951,0.019332,0.005084,0.031444,1.068388
0,1,20260711_220721_h9k2mi__outer00__inner01__aug02,20260711_220721_h9k2mi,train,user4,ঈ,-0.365671,1.068366,0.036711,0.026442,0.004544,0.053858,0.902655
0,1,20260711_220721_h9k2mi__outer00__inner01__aug03,20260711_220721_h9k2mi,train,user4,ঈ,3.763031,1.01852,-0.045218,0.039002,0.00708,0.061318,0.807755
0,1,20260711_220738_j2qzn6__outer00__inner01__aug01,20260711_220738_j2qzn6,train,user4,ঈ,2.272824,1.000339,-0.022376,-0.03914,0.003602,0.054668,1.23728
0,1,20260711_220738_j2qzn6__outer00__inner01__aug02,20260711_220738_j2qzn6,train,user4,ঈ,6.888149,0.908764,-0.036918,-0.023503,0.006964,0.079275,1.111071
0,1,20260711_220738_j2qzn6__outer00__inner01__aug03,20260711_220738_j2qzn6,train,user4,ঈ,-2.16982,0.981349,0.005493,-0.012366,0.005662,0.034203,0.934363
0,1,20260711_220751_axw80l__outer00__inner01__aug01,20260711_220751_axw80l,train,user4,ঈ,-4.700455,1.056785,0.003467,0.018749,0.004388,0.075903,1.222164
0,1,20260711_220751_axw80l__outer00__inner01__aug02,20260711_220751_axw80l,train,user4,ঈ,6.957393,0.967959,-0.042348,0.037913,0.005346,0.075779,1.164749
0,1,20260711_220751_axw80l__outer00__inner01__aug03,20260711_220751_axw80l,train,user4,ঈ,5.60751,0.94201,0.041102,0.00339,0.006335,0.056533,1.011108
0,1,20260711_220807_mldxj2__outer00__inner01__aug01,20260711_220807_mldxj2,train,user4,ঈ,-6.931871,0.90898,-0.016428,0.008176,0.006595,0.039792,1.086145
0,1,20260711_220807_mldxj2__outer00__inner01__aug02,20260711_220807_mldxj2,train,user4,ঈ,3.657393,1.08627,-0.013765,0.039591,0.00621,0.041776,0.833415
0,1,20260711_220807_mldxj2__outer00__inner01__aug03,20260711_220807_mldxj2,train,user4,ঈ,-2.094598,1.027788,-0.008761,0.042737,0.005255,0.063411,0.839251
0,1,20260711_220822_wgaxvc__outer00__inner01__aug01,20260711_220822_wgaxvc,train,user4,ঈ,-5.154865,0.949378,-0.007909,0.037157,0.005702,0.041854,1.121765
0,1,20260711_220822_wgaxvc__outer00__inner01__aug02,20260711_220822_wgaxvc,train,user4,ঈ,-0.541112,0.935147,-0.037568,0.041439,0.004948,0.038806,0.847228
0,1,20260711_220822_wgaxvc__outer00__inner01__aug03,20260711_220822_wgaxvc,train,user4,ঈ,1.757465,1.0837,-0.012273,0.007401,0.006841,0.064568,1.198835
0,1,20260711_220837_dby4gx__outer00__inner01__aug01,20260711_220837_dby4gx,train,user4,ঈ,-4.21859,0.914578,0.036487,0.013336,0.005999,0.037344,0.939327
0,1,20260711_220837_dby4gx__outer00__inner01__aug02,20260711_220837_dby4gx,train,user4,ঈ,-2.489956,1.00157,-0.024533,0.027058,0.003015,0.063471,1.139521
0,1,20260711_220837_dby4gx__outer00__inner01__aug03,20260711_220837_dby4gx,train,user4,ঈ,1.417973,1.034289,0.007218,0.041576,0.005903,0.038842,0.891238
0,1,20260711_220850_xo5kch__outer00__inner01__aug01,20260711_220850_xo5kch,train,user4,ঈ,-3.554413,1.027629,-0.009905,0.028018,0.003626,0.058043,0.958974
0,1,20260711_220850_xo5kch__outer00__inner01__aug02,20260711_220850_xo5kch,train,user4,ঈ,-5.567343,0.945796,0.016158,-0.01319,0.003366,0.036415,0.872432
0,1,20260711_220850_xo5kch__outer00__inner01__aug03,20260711_220850_xo5kch,train,user4,ঈ,-1.849133,1.083111,0.043936,-0.037971,0.007631,0.045027,0.813002
0,1,20260711_220906_ehc737__outer00__inner01__aug01,20260711_220906_ehc737,train,user4,ঈ,0.647806,1.039537,-0.032405,0.014802,0.005022,0.046504,0.952883
0,1,20260711_220906_ehc737__outer00__inner01__aug02,20260711_220906_ehc737,train,user4,ঈ,6.249453,1.083847,0.036667,-0.00623,0.006366,0.057303,0.889505
0,1,20260711_220906_ehc737__outer00__inner01__aug03,20260711_220906_ehc737,train,user4,ঈ,5.121592,0.964635,0.039533,0.028146,0.007124,0.04854,1.193638
0,2,20260703_231939_jmltkn__outer00__inner02__aug01,20260703_231939_jmltkn,train,user1,অ,-4.480828,0.970773,-0.02126,-0.038724,0.005303,0.072232,1.211527
0,2,20260703_231939_jmltkn__outer00__inner02__aug02,20260703_231939_jmltkn,train,user1,অ,-5.624228,1.023807,-0.027907,-0.000194,0.005516,0.061417,0.988512
0,2,20260703_231939_jmltkn__outer00__inner02__aug03,20260703_231939_jmltkn,train,user1,অ,-5.214362,0.905624,0.047653,-0.002155,0.006868,0.069547,1.074151
0,2,20260704_230134_0i7e7o__outer00__inner02__aug01,20260704_230134_0i7e7o,train,user1,অ,-1.806176,1.099472,-0.029936,0.022613,0.004925,0.074442,0.925641
0,2,20260704_230134_0i7e7o__outer00__inner02__aug02,20260704_230134_0i7e7o,train,user1,অ,0.706704,0.903376,0.026254,-0.041567,0.007735,0.071433,0.906361
0,2,20260704_230134_0i7e7o__outer00__inner02__aug03,20260704_230134_0i7e7o,train,user1,অ,-4.200136,0.997139,-0.02502,-0.004449,0.004421,0.057621,1.106991
0,2,20260704_230207_s0bru0__outer00__inner02__aug01,20260704_230207_s0bru0,train,user1,অ,-6.825453,0.974361,-0.027381,-0.000668,0.004895,0.070323,1.024732
0,2,20260704_230207_s0bru0__outer00__inner02__aug02,20260704_230207_s0bru0,train,user1,অ,1.034596,0.967899,-0.029804,0.022715,0.00403,0.053213,1.032336
0,2,20260704_230207_s0bru0__outer00__inner02__aug03,20260704_230207_s0bru0,train,user1,অ,3.046279,1.038772,0.034388,-0.0382,0.005855,0.036462,1.045628
0,2,20260704_230243_20ggrl__outer00__inner02__aug01,20260704_230243_20ggrl,train,user1,অ,-2.866477,1.089346,0.034974,-0.00986,0.00508,0.054652,0.914736
0,2,20260704_230243_20ggrl__outer00__inner02__aug02,20260704_230243_20ggrl,train,user1,অ,6.245336,1.043839,0.025678,-0.001908,0.007989,0.049385,0.963084
0,2,20260704_230243_20ggrl__outer00__inner02__aug03,20260704_230243_20ggrl,train,user1,অ,4.201019,0.928922,0.034022,-0.049606,0.007972,0.038987,0.966687
0,2,20260704_230314_biogka__outer00__inner02__aug01,20260704_230314_biogka,train,user1,অ,-6.36583,1.042334,-0.017338,-0.034933,0.005215,0.061942,0.941432
0,2,20260704_230314_biogka__outer00__inner02__aug02,20260704_230314_biogka,train,user1,অ,0.007976,0.977274,0.016581,0.029843,0.006033,0.068847,1.206191
0,2,20260704_230314_biogka__outer00__inner02__aug03,20260704_230314_biogka,train,user1,অ,0.678717,1.083464,0.01995,0.038393,0.006528,0.056544,0.922608
0,2,20260704_230343_z76un4__outer00__inner02__aug01,20260704_230343_z76un4,train,user1,অ,-0.411647,0.941767,-0.034828,-0.023372,0.004653,0.034623,1.049744
0,2,20260704_230343_z76un4__outer00__inner02__aug02,20260704_230343_z76un4,train,user1,অ,4.810509,1.075602,-0.002776,-0.017573,0.003521,0.054035,1.028054
0,2,20260704_230343_z76un4__outer00__inner02__aug03,20260704_230343_z76un4,train,user1,অ,0.826955,1.042799,0.030893,-0.008814,0.003012,0.039676,1.218643
0,2,20260704_230438_1by20a__outer00__inner02__aug01,20260704_230438_1by20a,train,user1,অ,-2.512356,1.018638,-0.035155,-0.007427,0.007598,0.052685,1.027642
0,2,20260704_230438_1by20a__outer00__inner02__aug02,20260704_230438_1by20a,train,user1,অ,5.393081,1.089854,0.02699,-0.031526,0.006274,0.072232,1.182672
0,2,20260704_230438_1by20a__outer00__inner02__aug03,20260704_230438_1by20a,train,user1,অ,-1.924158,1.09094,0.003469,-0.018185,0.003718,0.039072,1.069923
