outer_fold_id,inner_fold_id,sample_id,user_id,label,class_count_in_train,user_count_in_train,sample_weight
1,2,20260728_232556_dwfz7c,user2,আ,21,20,1.11449
1,2,20260704_232218_jf6rio,user2,ই,22,20,1.088866
1,2,20260728_232810_781yo6,user2,ই,22,20,1.088866
1,2,20260728_232836_pvgrxn,user2,ই,22,20,1.088866
1,2,20260728_233118_pcjncu,user2,ই,22,20,1.088866
1,2,20260728_233205_n417cm,user2,ই,22,20,1.088866
1,2,20260704_232243_1fsapx,user2,ঈ,20,20,1.142012
1,2,20260728_233238_q39ioy,user2,ঈ,20,20,1.142012
1,2,20260728_233302_e8k0ge,user2,ঈ,20,20,1.142012
1,2,20260728_233333_nvf18a,user2,ঈ,20,20,1.142012
1,2,20260728_233359_9wg8n4,user2,ঈ,20,20,1.142012
1,2,20260711_211455_ab7vb3,user4,অ,21,64,0.623019
1,2,20260711_214733_y28o8p,user4,অ,21,64,0.623019
1,2,20260711_214747_h8ad4n,user4,অ,21,64,0.623019
1,2,20260711_214802_iotb3d,user4,অ,21,64,0.623019
1,2,20260711_214818_1kqyjw,user4,অ,21,64,0.623019
1,2,20260711_214838_nmfk2j,user4,অ,21,64,0.623019
1,2,20260711_214856_wh1jdl,user4,অ,21,64,0.623019
1,2,20260711_214912_5jyzoq,user4,অ,21,64,0.623019
1,2,20260711_215025_9ahjj1,user4,অ,21,64,0.623019
1,2,20260711_215040_totmvz,user4,অ,21,64,0.623019
1,2,20260711_215057_m3q3bw,user4,অ,21,64,0.623019
1,2,20260711_215120_wa3iw4,user4,অ,21,64,0.623019
1,2,20260711_215140_jzmdn9,user4,অ,21,64,0.623019
1,2,20260711_215153_8dj6mi,user4,অ,21,64,0.623019
1,2,20260711_215210_14cuph,user4,অ,21,64,0.623019
1,2,20260711_215224_s1nefb,user4,অ,21,64,0.623019
1,2,20260711_211553_8q738s,user4,আ,21,64,0.623019
1,2,20260711_215326_rdw0i7,user4,আ,21,64,0.623019
1,2,20260711_215355_gtir0d,user4,আ,21,64,0.623019
1,2,20260711_215413_4z3pac,user4,আ,21,64,0.623019
1,2,20260711_215505_noe4fp,user4,আ,21,64,0.623019
1,2,20260711_215527_oaoi6c,user4,আ,21,64,0.623019
1,2,20260711_215554_41w3p4,user4,আ,21,64,0.623019
1,2,20260711_215623_q6sua3,user4,আ,21,64,0.623019
1,2,20260711_215646_y25z4x,user4,আ,21,64,0.623019
1,2,20260711_215701_i0we24,user4,আ,21,64,0.623019
1,2,20260711_215719_fym8k2,user4,আ,21,64,0.623019
1,2,20260711_215732_e3wli4,user4,আ,21,64,0.623019
1,2,20260711_215746_pw5glc,user4,আ,21,64,0.623019
1,2,20260711_215803_gtb1nz,user4,আ,21,64,0.623019
1,2,20260711_215826_09me7o,user4,আ,21,64,0.623019
1,2,20260711_215850_2a6qfe,user4,আ,21,64,0.623019
1,2,20260711_211613_pni7yl,user4,ই,22,64,0.608695
1,2,20260711_211631_omhqof,user4,ই,22,64,0.608695
1,2,20260711_215916_5xq3ym,user4,ই,22,64,0.608695
1,2,20260711_215928_ckxbi5,user4,ই,22,64,0.608695
1,2,20260711_215945_ovgs11,user4,ই,22,64,0.608695
1,2,20260711_215959_axw0jl,user4,ই,22,64,0.608695
1,2,20260711_220013_x16qxh,user4,ই,22,64,0.608695
1,2,20260711_220027_1j40u6,user4,ই,22,64,0.608695
1,2,20260711_220043_yyhe4o,user4,ই,22,64,0.608695
1,2,20260711_220058_6cy90j,user4,ই,22,64,0.608695
1,2,20260711_220112_94lc88,user4,ই,22,64,0.608695
1,2,20260711_220132_3b6d70,user4,ই,22,64,0.608695
1,2,20260711_220151_kjuuzh,user4,ই,22,64,0.608695
1,2,20260711_220205_cr3boy,user4,ই,22,64,0.608695
1,2,20260711_220217_85rgxu,user4,ই,22,64,0.608695
1,2,20260711_220235_4uai7u,user4,ই,22,64,0.608695
1,2,20260711_220308_e7l7wm,user4,ই,22,64,0.608695
1,2,20260711_220404_itceug,user4,ঈ,20,64,0.638404
1,2,20260711_220444_r35mfs,user4,ঈ,20,64,0.638404
1,2,20260711_220519_ila5ji,user4,ঈ,20,64,0.638404
1,2,20260711_220543_7o5bd0,user4,ঈ,20,64,0.638404
1,2,20260711_220606_essesa,user4,ঈ,20,64,0.638404
1,2,20260711_220641_ufswp1,user4,ঈ,20,64,0.638404
1,2,20260711_220701_y1rftt,user4,ঈ,20,64,0.638404
1,2,20260711_220721_h9k2mi,user4,ঈ,20,64,0.638404
1,2,20260711_220738_j2qzn6,user4,ঈ,20,64,0.638404
1,2,20260711_220751_axw80l,user4,ঈ,20,64,0.638404
1,2,20260711_220807_mldxj2,user4,ঈ,20,64,0.638404
1,2,20260711_220822_wgaxvc,user4,ঈ,20,64,0.638404
1,2,20260711_220837_dby4gx,user4,ঈ,20,64,0.638404
1,2,20260711_220850_xo5kch,user4,ঈ,20,64,0.638404
1,2,20260711_220906_ehc737,user4,ঈ,20,64,0.638404
2,0,20260711_220930_a944cy,for_bonhi,ঔ,1,1,17.190428
2,0,20260703_231939_jmltkn,user1,অ,27,42,0.510482
2,0,20260704_230134_0i7e7o,user1,অ,27,42,0.510482
2,0,20260704_230207_s0bru0,user1,অ,27,42,0.510482
2,0,20260704_230243_20ggrl,user1,অ,27,42,0.510482
2,0,20260704_230314_biogka,user1,অ,27,42,0.510482
2,0,20260704_230343_z76un4,user1,অ,27,42,0.510482
2,0,20260704_230438_1by20a,user1,অ,27,42,0.510482
2,0,20260704_230508_zz8agk,user1,অ,27,42,0.510482
2,0,20260704_230530_8783vw,user1,অ,27,42,0.510482
2,0,20260704_230601_9fuwl5,user1,অ,27,42,0.510482
2,0,20260704_230631_iep9zz,user1,অ,27,42,0.510482
2,0,20260709_222041_giojuy,user1,অ,27,42,0.510482
2,0,20260704_230720_4nlmlz,user1,আ,15,42,0.684883
2,0,20260704_230748_cofjqd,user1,আ,15,42,0.684883
2,0,20260704_230823_p4djtm,user1,আ,15,42,0.684883
2,0,20260704_230900_jm6b9y,user1,আ,15,42,0.684883
2,0,20260704_230941_ogdcp4,user1,আ,15,42,0.684883
2,0,20260704_231010_4ha6y7,user1,আ,15,42,0.684883
2,0,20260728_232136_0wkg0v,user1,আ,15,42,0.684883
2,0,20260728_232203_7c77zv,user1,আ,15,42,0.684883
2,0,20260728_232238_kgwkds,user1,আ,15,42,0.684883
2,0,20260728_232316_s2ep8l,user1,আ,15,42,0.684883
2,0,20260705_210750_hp0ub6,user1,ই,10,42,0.838807
2,0,20260705_210817_cpe63z,user1,ই,10,42,0.838807
2,0,20260705_210847_8d63gb,user1,ই,10,42,0.838807
2,0,20260705_210914_6z0wyv,user1,ই,10,42,0.838807
2,0,20260705_211104_cee4mp,user1,ই,10,42,0.838807
2,0,20260705_211129_q9xd7j,user1,ই,10,42,0.838807
2,0,20260705_211202_fwdefr,user1,ই,10,42,0.838807
2,0,20260705_211229_nco6f5,user1,ই,10,42,0.838807
2,0,20260705_211257_5zxk15,user1,ই,10,42,0.838807
2,0,20260705_211324_69n6hy,user1,ই,10,42,0.838807
2,0,20260705_213721_6edrqn,user1,ঈ,10,42,0.838807
2,0,20260705_213804_scynf9,user1,ঈ,10,42,0.838807
2,0,20260705_213852_tuebtl,user1,ঈ,10,42,0.838807
2,0,20260705_213943_7qqvt7,user1,ঈ,10,42,0.838807
2,0,20260705_214029_z7ddbl,user1,ঈ,10,42,0.838807
2,0,20260705_214107_b894ld,user1,ঈ,10,42,0.838807
2,0,20260705_215457_yruoxw,user1,ঈ,10,42,0.838807
2,0,20260705_215539_dr61qv,user1,ঈ,10,42,0.838807
2,0,20260705_215654_07cd7w,user1,ঈ,10,42,0.838807
2,0,20260705_215745_i5n9h7,user1,ঈ,10,42,0.838807
2,0,20260711_200812_18txgi,user3,অ,27,20,0.739758
2,0,20260711_200917_z1na4w,user3,অ,27,20,0.739758
2,0,20260711_200954_0muns4,user3,অ,27,20,0.739758
2,0,20260711_201110_jw6cqh,user3,অ,27,20,0.739758
2,0,20260711_201208_6ylgz1,user3,অ,27,20,0.739758
2,0,20260711_201526_9elfv0,user3,অ,27,20,0.739758
2,0,20260711_201609_iv7642,user3,অ,27,20,0.739758
2,0,20260711_201811_0znu6g,user3,অ,27,20,0.739758
2,0,20260711_201916_nc9ara,user3,অ,27,20,0.739758
2,0,20260711_201953_sai9ew,user3,অ,27,20,0.739758
2,0,20260711_202025_bntr0i,user3,অ,27,20,0.739758
2,0,20260711_202714_mwa7m1,user3,অ,27,20,0.739758
2,0,20260711_202846_kmy51g,user3,অ,27,20,0.739758
2,0,20260711_203013_i4o0om,user3,অ,27,20,0.739758
2,0,20260711_203112_15gnzj,user3,অ,27,20,0.739758
2,0,20260711_205524_jbk5pv,user3,আ,15,20,0.99249
2,0,20260711_205559_azslan,user3,আ,15,20,0.99249
2,0,20260711_205630_gydvnp,user3,আ,15,20,0.99249
2,0,20260711_205707_n57400,user3,আ,15,20,0.99249
2,0,20260711_205748_usnulf,user3,আ,15,20,0.99249
2,1,20260711_220930_a944cy,for_bonhi,ঔ,1,1,23.341728
2,1,20260711_200812_18txgi,user3,অ,31,20,0.937426
2,1,20260711_200917_z1na4w,user3,অ,31,20,0.937426
2,1,20260711_200954_0muns4,user3,অ,31,20,0.937426
2,1,20260711_201110_jw6cqh,user3,অ,31,20,0.937426
2,1,20260711_201208_6ylgz1,user3,অ,31,20,0.937426
2,1,20260711_201526_9elfv0,user3,অ,31,20,0.937426
2,1,20260711_201609_iv7642,user3,অ,31,20,0.937426
2,1,20260711_201811_0znu6g,user3,অ,31,20,0.937426
2,1,20260711_201916_nc9ara,user3,অ,31,20,0.937426
2,1,20260711_201953_sai9ew,user3,অ,31,20,0.937426
2,1,20260711_202025_bntr0i,user3,অ,31,20,0.937426
2,1,20260711_202714_mwa7m1,user3,অ,31,20,0.937426
2,1,20260711_202846_kmy51g,user3,অ,31,20,0.937426
2,1,20260711_203013_i4o0om,user3,অ,31,20,0.937426
2,1,20260711_203112_15gnzj,user3,অ,31,20,0.937426
2,1,20260711_205524_jbk5pv,user3,আ,21,20,1.13896
2,1,20260711_205559_azslan,user3,আ,21,20,1.13896
2,1,20260711_205630_gydvnp,user3,আ,21,20,1.13896
2,1,20260711_205707_n57400,user3,আ,21,20,1.13896
2,1,20260711_205748_usnulf,user3,আ,21,20,1.13896
2,1,20260711_211455_ab7vb3,user4,অ,31,64,0.524037
2,1,20260711_214733_y28o8p,user4,অ,31,64,0.524037
2,1,20260711_214747_h8ad4n,user4,অ,31,64,0.524037
2,1,20260711_214802_iotb3d,user4,অ,31,64,0.524037
2,1,20260711_214818_1kqyjw,user4,অ,31,64,0.524037
2,1,20260711_214838_nmfk2j,user4,অ,31,64,0.524037
2,1,20260711_214856_wh1jdl,user4,অ,31,64,0.524037
2,1,20260711_214912_5jyzoq,user4,অ,31,64,0.524037
2,1,20260711_215025_9ahjj1,user4,অ,31,64,0.524037
2,1,20260711_215040_totmvz,user4,অ,31,64,0.524037
2,1,20260711_215057_m3q3bw,user4,অ,31,64,0.524037
2,1,20260711_215120_wa3iw4,user4,অ,31,64,0.524037
2,1,20260711_215140_jzmdn9,user4,অ,31,64,0.524037
2,1,20260711_215153_8dj6mi,user4,অ,31,64,0.524037
2,1,20260711_215210_14cuph,user4,অ,31,64,0.524037
2,1,20260711_215224_s1nefb,user4,অ,31,64,0.524037
2,1,20260711_211553_8q738s,user4,আ,21,64,0.636698
2,1,20260711_215326_rdw0i7,user4,আ,21,64,0.636698
2,1,20260711_215355_gtir0d,user4,আ,21,64,0.636698
2,1,20260711_215413_4z3pac,user4,আ,21,64,0.636698
2,1,20260711_215505_noe4fp,user4,আ,21,64,0.636698
2,1,20260711_215527_oaoi6c,user4,আ,21,64,0.636698
2,1,20260711_215554_41w3p4,user4,আ,21,64,0.636698
2,1,20260711_215623_q6sua3,user4,আ,21,64,0.636698
2,1,20260711_215646_y25z4x,user4,আ,21,64,0.636698
2,1,20260711_215701_i0we24,user4,আ,21,64,0.636698
2,1,20260711_215719_fym8k2,user4,আ,21,64,0.636698
2,1,20260711_215732_e3wli4,user4,আ,21,64,0.636698
2,1,20260711_215746_pw5glc,user4,আ,21,64,0.636698
2,1,20260711_215803_gtb1nz,user4,আ,21,64,0.636698
2,1,20260711_215826_09me7o,user4,আ,21,64,0.636698
2,1,20260711_215850_2a6qfe,user4,আ,21,64,0.636698
2,1,20260711_211613_pni7yl,user4,ই,17,64,0.70765
2,1,20260711_211631_omhqof,user4,ই,17,64,0.70765
2,1,20260711_215916_5xq3ym,user4,ই,17,64,0.70765
2,1,20260711_215928_ckxbi5,user4,ই,17,64,0.70765
2,1,20260711_215945_ovgs11,user4,ই,17,64,0.70765
2,1,20260711_215959_axw0jl,user4,ই,17,64,0.70765
2,1,20260711_220013_x16qxh,user4,ই,17,64,0.70765
2,1,20260711_220027_1j40u6,user4,ই,17,64,0.70765
2,1,20260711_220043_yyhe4o,user4,ই,17,64,0.70765
2,1,20260711_220058_6cy90j,user4,ই,17,64,0.70765
2,1,20260711_220112_94lc88,user4,ই,17,64,0.70765
2,1,20260711_220132_3b6d70,user4,ই,17,64,0.70765
2,1,20260711_220151_kjuuzh,user4,ই,17,64,0.70765
2,1,20260711_220205_cr3boy,user4,ই,17,64,0.70765
2,1,20260711_220217_85rgxu,user4,ই,17,64,0.70765
2,1,20260711_220235_4uai7u,user4,ই,17,64,0.70765
2,1,20260711_220308_e7l7wm,user4,ই,17,64,0.70765
2,1,20260711_220404_itceug,user4,ঈ,15,64,0.753351
2,1,20260711_220444_r35mfs,user4,ঈ,15,64,0.753351
2,1,20260711_220519_ila5ji,user4,ঈ,15,64,0.753351
2,1,20260711_220543_7o5bd0,user4,ঈ,15,64,0.753351
2,1,20260711_220606_essesa,user4,ঈ,15,64,0.753351
2,1,20260711_220641_ufswp1,user4,ঈ,15,64,0.753351
2,1,20260711_220701_y1rftt,user4,ঈ,15,64,0.753351
2,1,20260711_220721_h9k2mi,user4,ঈ,15,64,0.753351
2,1,20260711_220738_j2qzn6,user4,ঈ,15,64,0.753351
2,1,20260711_220751_axw80l,user4,ঈ,15,64,0.753351
2,1,20260711_220807_mldxj2,user4,ঈ,15,64,0.753351
2,1,20260711_220822_wgaxvc,user4,ঈ,15,64,0.753351
2,1,20260711_220837_dby4gx,user4,ঈ,15,64,0.753351
2,1,20260711_220850_xo5kch,user4,ঈ,15,64,0.753351
2,1,20260711_220906_ehc737,user4,ঈ,15,64,0.753351
2,2,20260703_231939_jmltkn,user1,অ,28,42,1.099125
2,2,20260704_230134_0i7e7o,user1,অ,28,42,1.099125
2,2,20260704_230207_s0bru0,user1,অ,28,42,1.099125
2,2,20260704_230243_20ggrl,user1,অ,28,42,1.099125
2,2,20260704_230314_biogka,user1,অ,28,42,1.099125
2,2,20260704_230343_z76un4,user1,অ,28,42,1.099125
2,2,20260704_230438_1by20a,user1,অ,28,42,1.099125
2,2,20260704_230508_zz8agk,user1,অ,28,42,1.099125
2,2,20260704_230530_8783vw,user1,অ,28,42,1.099125
2,2,20260704_230601_9fuwl5,user1,অ,28,42,1.099125
2,2,20260704_230631_iep9zz,user1,অ,28,42,1.099125
2,2,20260709_222041_giojuy,user1,অ,28,42,1.099125
2,2,20260704_230720_4nlmlz,user1,আ,26,42,1.140616
2,2,20260704_230748_cofjqd,user1,আ,26,42,1.140616
2,2,20260704_230823_p4djtm,user1,আ,26,42,1.140616
2,2,20260704_230900_jm6b9y,user1,আ,26,42,1.140616
2,2,20260704_230941_ogdcp4,user1,আ,26,42,1.140616
2,2,20260704_231010_4ha6y7,user1,আ,26,42,1.140616
2,2,20260728_232136_0wkg0v,user1,আ,26,42,1.140616
2,2,20260728_232203_7c77zv,user1,আ,26,42,1.140616
2,2,20260728_232238_kgwkds,user1,আ,26,42,1.140616
2,2,20260728_232316_s2ep8l,user1,আ,26,42,1.140616
2,2,20260705_210750_hp0ub6,user1,ই,27,42,1.119294
2,2,20260705_210817_cpe63z,user1,ই,27,42,1.119294
2,2,20260705_210847_8d63gb,user1,ই,27,42,1.119294
2,2,20260705_210914_6z0wyv,user1,ই,27,42,1.119294
2,2,20260705_211104_cee4mp,user1,ই,27,42,1.119294
2,2,20260705_211129_q9xd7j,user1,ই,27,42,1.119294
2,2,20260705_211202_fwdefr,user1,ই,27,42,1.119294
2,2,20260705_211229_nco6f5,user1,ই,27,42,1.119294
2,2,20260705_211257_5zxk15,user1,ই,27,42,1.119294
2,2,20260705_211324_69n6hy,user1,ই,27,42,1.119294
2,2,20260705_213721_6edrqn,user1,ঈ,25,42,1.163205
2,2,20260705_213804_scynf9,user1,ঈ,25,42,1.163205
2,2,20260705_213852_tuebtl,user1,ঈ,25,42,1.163205
2,2,20260705_213943_7qqvt7,user1,ঈ,25,42,1.163205
2,2,20260705_214029_z7ddbl,user1,ঈ,25,42,1.163205
2,2,20260705_214107_b894ld,user1,ঈ,25,42,1.163205
2,2,20260705_215457_yruoxw,user1,ঈ,25,42,1.163205
2,2,20260705_215539_dr61qv,user1,ঈ,25,42,1.163205
2,2,20260705_215654_07cd7w,user1,ঈ,25,42,1.163205
2,2,20260705_215745_i5n9h7,user1,ঈ,25,42,1.163205
2,2,20260711_211455_ab7vb3,user4,অ,28,64,0.890393
2,2,20260711_214733_y28o8p,user4,অ,28,64,0.890393
2,2,20260711_214747_h8ad4n,user4,অ,28,64,0.890393
2,2,20260711_214802_iotb3d,user4,অ,28,64,0.890393
2,2,20260711_214818_1kqyjw,user4,অ,28,64,0.890393
2,2,20260711_214838_nmfk2j,user4,অ,28,64,0.890393
2,2,20260711_214856_wh1jdl,user4,অ,28,64,0.890393
2,2,20260711_214912_5jyzoq,user4,অ,28,64,0.890393
2,2,20260711_215025_9ahjj1,user4,অ,28,64,0.890393
2,2,20260711_215040_totmvz,user4,অ,28,64,0.890393
2,2,20260711_215057_m3q3bw,user4,অ,28,64,0.890393
2,2,20260711_215120_wa3iw4,user4,অ,28,64,0.890393
2,2,20260711_215140_jzmdn9,user4,অ,28,64,0.890393
2,2,20260711_215153_8dj6mi,user4,অ,28,64,0.890393
2,2,20260711_215210_14cuph,user4,অ,28,64,0.890393
2,2,20260711_215224_s1nefb,user4,অ,28,64,0.890393
2,2,20260711_211553_8q738s,user4,আ,26,64,0.924005
2,2,20260711_215326_rdw0i7,user4,আ,26,64,0.924005
2,2,20260711_215355_gtir0d,user4,আ,26,64,0.924005
2,2,20260711_215413_4z3pac,user4,আ,26,64,0.924005
2,2,20260711_215505_noe4fp,user4,আ,26,64,0.924005
2,2,20260711_215527_oaoi6c,user4,আ,26,64,0.924005
2,2,20260711_215554_41w3p4,user4,আ,26,64,0.924005
2,2,20260711_215623_q6sua3,user4,আ,26,64,0.924005
2,2,20260711_215646_y25z4x,user4,আ,26,64,0.924005
2,2,20260711_215701_i0we24,user4,আ,26,64,0.924005
2,2,20260711_215719_fym8k2,user4,আ,26,64,0.924005
2,2,20260711_215732_e3wli4,user4,আ,26,64,0.924005
2,2,20260711_215746_pw5glc,user4,আ,26,64,0.924005
2,2,20260711_215803_gtb1nz,user4,আ,26,64,0.924005
2,2,20260711_215826_09me7o,user4,আ,26,64,0.924005
2,2,20260711_215850_2a6qfe,user4,আ,26,64,0.924005
2,2,20260711_211613_pni7yl,user4,ই,27,64,0.906732
2,2,20260711_211631_omhqof,user4,ই,27,64,0.906732
2,2,20260711_215916_5xq3ym,user4,ই,27,64,0.906732
2,2,20260711_215928_ckxbi5,user4,ই,27,64,0.906732
2,2,20260711_215945_ovgs11,user4,ই,27,64,0.906732
2,2,20260711_215959_axw0jl,user4,ই,27,64,0.906732
2,2,20260711_220013_x16qxh,user4,ই,27,64,0.906732
2,2,20260711_220027_1j40u6,user4,ই,27,64,0.906732
2,2,20260711_220043_yyhe4o,user4,ই,27,64,0.906732
2,2,20260711_220058_6cy90j,user4,ই,27,64,0.906732
2,2,20260711_220112_94lc88,user4,ই,27,64,0.906732
2,2,20260711_220132_3b6d70,user4,ই,27,64,0.906732
2,2,20260711_220151_kjuuzh,user4,ই,27,64,0.906732
2,2,20260711_220205_cr3boy,user4,ই,27,64,0.906732
2,2,20260711_220217_85rgxu,user4,ই,27,64,0.906732
2,2,20260711_220235_4uai7u,user4,ই,27,64,0.906732
2,2,20260711_220308_e7l7wm,user4,ই,27,64,0.906732
2,2,20260711_220404_itceug,user4,ঈ,25,64,0.942303
2,2,20260711_220444_r35mfs,user4,ঈ,25,64,0.942303
2,2,20260711_220519_ila5ji,user4,ঈ,25,64,0.942303
2,2,20260711_220543_7o5bd0,user4,ঈ,25,64,0.942303
2,2,20260711_220606_essesa,user4,ঈ,25,64,0.942303
2,2,20260711_220641_ufswp1,user4,ঈ,25,64,0.942303
2,2,20260711_220701_y1rftt,user4,ঈ,25,64,0.942303
2,2,20260711_220721_h9k2mi,user4,ঈ,25,64,0.942303
2,2,20260711_220738_j2qzn6,user4,ঈ,25,64,0.942303
2,2,20260711_220751_axw80l,user4,ঈ,25,64,0.942303
2,2,20260711_220807_mldxj2,user4,ঈ,25,64,0.942303
2,2,20260711_220822_wgaxvc,user4,ঈ,25,64,0.942303
2,2,20260711_220837_dby4gx,user4,ঈ,25,64,0.942303
2,2,20260711_220850_xo5kch,user4,ঈ,25,64,0.942303
2,2,20260711_220906_ehc737,user4,ঈ,25,64,0.942303
3,0,20260711_220930_a944cy,for_bonhi,ঔ,1,1,16.66003
3,0,20260703_231939_jmltkn,user1,অ,17,42,0.623486
3,0,20260704_230134_0i7e7o,user1,অ,17,42,0.623486
3,0,20260704_230207_s0bru0,user1,অ,17,42,0.623486
3,0,20260704_230243_20ggrl,user1,অ,17,42,0.623486
3,0,20260704_230314_biogka,user1,অ,17,42,0.623486
3,0,20260704_230343_z76un4,user1,অ,17,42,0.623486
3,0,20260704_230438_1by20a,user1,অ,17,42,0.623486
3,0,20260704_230508_zz8agk,user1,অ,17,42,0.623486
3,0,20260704_230530_8783vw,user1,অ,17,42,0.623486
3,0,20260704_230601_9fuwl5,user1,অ,17,42,0.623486
3,0,20260704_230631_iep9zz,user1,অ,17,42,0.623486
3,0,20260709_222041_giojuy,user1,অ,17,42,0.623486
3,0,20260704_230720_4nlmlz,user1,আ,15,42,0.663751
3,0,20260704_230748_cofjqd,user1,আ,15,42,0.663751
3,0,20260704_230823_p4djtm,user1,আ,15,42,0.663751
3,0,20260704_230900_jm6b9y,user1,আ,15,42,0.663751
3,0,20260704_230941_ogdcp4,user1,আ,15,42,0.663751
3,0,20260704_231010_4ha6y7,user1,আ,15,42,0.663751
3,0,20260728_232136_0wkg0v,user1,আ,15,42,0.663751
3,0,20260728_232203_7c77zv,user1,আ,15,42,0.663751
3,0,20260728_232238_kgwkds,user1,আ,15,42,0.663751
3,0,20260728_232316_s2ep8l,user1,আ,15,42,0.663751
3,0,20260705_210750_hp0ub6,user1,ই,15,42,0.663751
3,0,20260705_210817_cpe63z,user1,ই,15,42,0.663751
3,0,20260705_210847_8d63gb,user1,ই,15,42,0.663751
3,0,20260705_210914_6z0wyv,user1,ই,15,42,0.663751
3,0,20260705_211104_cee4mp,user1,ই,15,42,0.663751
3,0,20260705_211129_q9xd7j,user1,ই,15,42,0.663751
3,0,20260705_211202_fwdefr,user1,ই,15,42,0.663751
3,0,20260705_211229_nco6f5,user1,ই,15,42,0.663751
3,0,20260705_211257_5zxk15,user1,ই,15,42,0.663751
3,0,20260705_211324_69n6hy,user1,ই,15,42,0.663751
3,0,20260705_213721_6edrqn,user1,ঈ,15,42,0.663751
3,0,20260705_213804_scynf9,user1,ঈ,15,42,0.663751
3,0,20260705_213852_tuebtl,user1,ঈ,15,42,0.663751
3,0,20260705_213943_7qqvt7,user1,ঈ,15,42,0.663751
3,0,20260705_214029_z7ddbl,user1,ঈ,15,42,0.663751
3,0,20260705_214107_b894ld,user1,ঈ,15,42,0.663751
3,0,20260705_215457_yruoxw,user1,ঈ,15,42,0.663751
3,0,20260705_215539_dr61qv,user1,ঈ,15,42,0.663751
3,0,20260705_215654_07cd7w,user1,ঈ,15,42,0.663751
3,0,20260705_215745_i5n9h7,user1,ঈ,15,42,0.663751
3,0,20260704_232121_lcxi4y,user2,অ,17,20,0.903517
3,0,20260728_232630_znnts0,user2,অ,17,20,0.903517
3,0,20260728_232652_hdsmyh,user2,অ,17,20,0.903517
3,0,20260728_232714_hincfq,user2,অ,17,20,0.903517
3,0,20260728_232741_j1gvgu,user2,অ,17,20,0.903517
3,0,20260704_232148_mqf5ea,user2,আ,15,20,0.961867
3,0,20260728_232436_9i4gi8,user2,আ,15,20,0.961867
3,0,20260728_232459_m6l3cf,user2,আ,15,20,0.961867
3,0,20260728_232520_l4uaan,user2,আ,15,20,0.961867
3,0,20260728_232556_dwfz7c,user2,আ,15,20,0.961867
3,0,20260704_232218_jf6rio,user2,ই,15,20,0.961867
3,0,20260728_232810_781yo6,user2,ই,15,20,0.961867
3,0,20260728_232836_pvgrxn,user2,ই,15,20,0.961867
3,0,20260728_233118_pcjncu,user2,ই,15,20,0.961867
3,0,20260728_233205_n417cm,user2,ই,15,20,0.961867
3,0,20260704_232243_1fsapx,user2,ঈ,15,20,0.961867
3,0,20260728_233238_q39ioy,user2,ঈ,15,20,0.961867
3,0,20260728_233302_e8k0ge,user2,ঈ,15,20,0.961867
3,0,20260728_233333_nvf18a,user2,ঈ,15,20,0.961867
3,0,20260728_233359_9wg8n4,user2,ঈ,15,20,0.961867
3,1,20260711_220930_a944cy,for_bonhi,ঔ,1,1,22.840243
3,1,20260704_232121_lcxi4y,user2,অ,21,20,1.11449
3,1,20260728_232630_znnts0,user2,অ,21,20,1.11449
3,1,20260728_232652_hdsmyh,user2,অ,21,20,1.11449
3,1,20260728_232714_hincfq,user2,অ,21,20,1.11449
3,1,20260728_232741_j1gvgu,user2,অ,21,20,1.11449
3,1,20260704_232148_mqf5ea,user2,আ,21,20,1.11449
3,1,20260728_232436_9i4gi8,user2,আ,21,20,1.11449
3,1,20260728_232459_m6l3cf,user2,আ,21,20,1.11449
3,1,20260728_232520_l4uaan,user2,আ,21,20,1.11449
3,1,20260728_232556_dwfz7c,user2,আ,21,20,1.11449
3,1,20260704_232218_jf6rio,user2,ই,22,20,1.088866
3,1,20260728_232810_781yo6,user2,ই,22,20,1.088866
3,1,20260728_232836_pvgrxn,user2,ই,22,20,1.088866
3,1,20260728_233118_pcjncu,user2,ই,22,20,1.088866
3,1,20260728_233205_n417cm,user2,ই,22,20,1.088866
3,1,20260704_232243_1fsapx,user2,ঈ,20,20,1.142012
3,1,20260728_233238_q39ioy,user2,ঈ,20,20,1.142012
3,1,20260728_233302_e8k0ge,user2,ঈ,20,20,1.142012
3,1,20260728_233333_nvf18a,user2,ঈ,20,20,1.142012
3,1,20260728_233359_9wg8n4,user2,ঈ,20,20,1.142012
3,1,20260711_211455_ab7vb3,user4,অ,21,64,0.623019
3,1,20260711_214733_y28o8p,user4,অ,21,64,0.623019
3,1,20260711_214747_h8ad4n,user4,অ,21,64,0.623019
3,1,20260711_214802_iotb3d,user4,অ,21,64,0.623019
3,1,20260711_214818_1kqyjw,user4,অ,21,64,0.623019
3,1,20260711_214838_nmfk2j,user4,অ,21,64,0.623019
3,1,20260711_214856_wh1jdl,user4,অ,21,64,0.623019
3,1,20260711_214912_5jyzoq,user4,অ,21,64,0.623019
3,1,20260711_215025_9ahjj1,user4,অ,21,64,0.623019
3,1,20260711_215040_totmvz,user4,অ,21,64,0.623019
3,1,20260711_215057_m3q3bw,user4,অ,21,64,0.623019
3,1,20260711_215120_wa3iw4,user4,অ,21,64,0.623019
3,1,20260711_215140_jzmdn9,user4,অ,21,64,0.623019
3,1,20260711_215153_8dj6mi,user4,অ,21,64,0.623019
